original,found_address,lat,lon,url,classification2,incident_type2,location,date2
"""1234 Arcade St"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626451973/St._Paul_reaches_settlement_with_man_who_claimed_he_was_kicked_and_tasered_by_police.pdf?1626451973,News article,Excessive Force,"""1234 Arcade St""",01/29/1994
"77th Street East and Chicago Avenue in Richfield., Minnesota","Chicago Ave S and E 77th St, Minneapolis, MN 55423",44.863823,-93.263061,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615067964/2019Labathe_What_we_know_about_Brian_Quinones__the_man_shot_dead_by_police_in_Richfield_-_Bring_Me_The_News.pdf?1615067964,News article,Excessive Force,77th Street East and Chicago Avenue in Richfield.,3/6/2021
"""A group home"", Minnesota","Carp, MN 56623",48.505249,-94.647167,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615990810/Retired_St._Paul_cop_repeatedly_punched_juvenile_in_group_home__charges_say_-_StarTribune.com.pdf?1615990810,News article,Excessive Force,"""A group home""",3/16/2021
"ELY, Minnesota","Ely, MN 55731",47.918943,-92.020778,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1669103604/Carlson_resigns_as_Ely_police_officer_-_The_Timberjay.pdf?1669103604,News article,Sexual misconduct,ELY,02/01/2017
"Maple Lake Township, Minnesota","Maple Lake, MN 55358",45.22833,-94.00417,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1755299520/Lisic_Felony_DUI_Arrest_Dismissed_After_Lab_Test_Finds_No_Drugs.pdf?1755299520,News article,Lack of Standard Operating Procedure (SOP),Maple Lake Township,03/22/2025
"""Oltman Middle School in St. Paul Park"", Minnesota","Saint Paul Park, MN 55071",44.822826,-92.989204,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626561514/St._Paul_Park_police_cleared_of_fault_in_murders___Public_Safety___republicaneagle.com.pdf?1626561514,News article,Lack of Standard Operating Procedure (SOP),"""Oltman Middle School in St. Paul Park""",06/09/2011
"Lauderdale, Minnesota","Lauderdale County, TN",35.762951,-89.627732,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618329365/St._Paul_police_officer_found_guilty_of_ID_theft_charge_-_StarTribune.com.pdf?1618329365,News article,Disorderly Conduct,Lauderdale,04/13/2021
"Barron County Circuit Court, Minnesota","Byron, MN 55920",43.988227,-92.599372,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670306079/Masek_Former_deputy_caught_in_sex_sting_sentenced.pdf?1670306079,News article,Sexual misconduct,Barron County Circuit Court,08/15/2019
"Roosevelt H.S., Minnesota","Roosevelt, MN 56673",48.80359,-95.09689,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638407623/13-30003_Tapp_Part_12.pdf?1638407623,News article,Excessive Force,Roosevelt H.S.,04/20/2010
"Roosevelt H.S., Minnesota","Roosevelt, MN 56673",48.80359,-95.09689,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638407619/13-30003_Tapp_Part_11.pdf?1638407619,News article,Excessive Force,Roosevelt H.S.,
"Roosevelt H.S., Minnesota","Roosevelt, MN 56673",48.80359,-95.09689,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638407659/13-30003_Tapp_Part_5.pdf?1638407659,News article,Excessive Force,Roosevelt H.S.,"04/21/2010
04/22/2010"
"""IAU"" 
""5th Precinct"" 
""1St Precinct"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638152893/13-31535_Lewis_Part_4.pdf?1638152893,News article,Lack of Standard Operating Procedure (SOP),"""IAU"" 
""5th Precinct"" 
""1St Precinct""","March 4, 2013
March 18, 2013
January 12, 2013 
July 22, 2012 
October 11, 2012"
"""An intersection in Richfield"", Minnesota","Ann Ln, Hopkins, MN 55305",44.94184,-93.401903,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615068890/2019Labathe_Richfield__Edina_officers_not_charged_in_shooting_death_of_Brian_Quinones___MPR_News.pdf?1615068890,News article,Excessive Force,"""An intersection in Richfield""",09/07/2019
"1500 block of Liberty Circle, Shakopee, Minnesota","1500 Liberty Cir, Shakopee, MN 55379",44.774477,-93.517761,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670604474/Nielsen_Robert_Nielsen_pleads_guilty_to_helping_drug_dealer.pdf?1670604474,News article,Excessive Force,"1500 block of Liberty Circle, Shakopee",09/13/2006
"12450 Business Park Boulevard, Champlin, Minnesota, Minnesota","12450 Business Park Blvd N, Champlin, MN 55316",45.178952,-93.390859,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638332058/13-31443_Novak_Part_2.pdf?1638332058,News article,Disorderly Conduct,"12450 Business Park Boulevard, Champlin, Minnesota",10/27/2012
"""His house"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1613807432/Myron_Wieland_Domestic_Assault_Incident.pdf?1613807432,News article,Disorderly Conduct,"""His house""",12/17/2015
"80th Street in Columbus, Minnesota","80th Ave, Lake Wilson, MN 56151",43.97528,-95.90368,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1625935097/Carjacking_suspect_killed_by_police_is_identified_-_StarTribune.com.pdf?1625935097,News article,Excessive Force,80th Street in Columbus,07/10/2021
"Lutheran Island Camp in Henning, Minnesota","Henning, MN 56551",46.293243,-95.483624,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1669315826/Mille_Lacs_deputy__Onamia_school_liaison_charged_with_criminal_sexual_conduct_Local_messagemedia.co.pdf?1669315826,News article,Sexual misconduct,Lutheran Island Camp in Henning,07/23/2013
"Mantorville, MN 55955, Minnesota","Mantorville, MN 55955",44.065741,-92.760046,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670572361/Nash_Conviction_Register_of_Actions.pdf?1670572361,News article,Other,"Mantorville, MN 55955",02/10/2011
"Fergus Falls, Minnesota","Fergus Falls, MN 56537",46.275351,-96.089852,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614039081/Kelly_Bachman_High_During_High_Speed_Chase.pdf?1614039081,News article,Excessive Force,Fergus Falls,10/2/2020
"Fergus Falls, Minnesota","Fergus Falls, MN 56537",46.275351,-96.089852,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1636432211/Prosecutor_forced_to_drop_a_dozen_cases_after_Fergus_Falls_deputy_charged.pdf?1636432211,News article,Excessive Force,Fergus Falls,02/19/2021
"Brittany's Place, Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618066366/St._Paul_officer_on_trial_for_allegedly_punching_handcuffed_teen_girl_-_StarTribune.com.pdf?1618066366,News article,Excessive Force,Brittany's Place,05/02/2017
"Fergus Falls, Minnesota","Fergus Falls, MN 56537",46.275351,-96.089852,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614039081/Kelly_Bachman_High_During_High_Speed_Chase.pdf?1614039081,News article,Excessive Force,Fergus Falls,10/2/2020
"Fergus Falls, Minnesota","Fergus Falls, MN 56537",46.275351,-96.089852,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1636432211/Prosecutor_forced_to_drop_a_dozen_cases_after_Fergus_Falls_deputy_charged.pdf?1636432211,News article,Excessive Force,Fergus Falls,02/19/2021
"36024 Falcon Way, North Branch, MN 55056, Minnesota","36024 Falcon Way, North Branch, MN 55056",45.470543,-92.999222,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638134733/13-31514_Hall_Part_3.pdf?1638134733,News article,Disorderly Conduct,"36024 Falcon Way, North Branch, MN 55056",02/28/2013
"""South Minneapolis"", Minnesota","South St, Minneapolis, MN 55433",45.190272,-93.368512,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615510562/Woman_alleges_excessive_force_used_in_2016_traffic_stop_in_Minneapolis_-_StarTribune.com.pdf?1615510562,News article,Excessive Force,"""South Minneapolis""",07/17/2016
"""South Minneapolis"", Minnesota","South St, Minneapolis, MN 55433",45.190272,-93.368512,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614281070/Minneapolis_cop_told_Somali_American_teens_he_was_proud_U.S._troops_killed_%E2%80%98you_folk%E2%80%99_in_Mogadishu_.pdf?1614281070,News article,Discrimination,"""South Minneapolis""",2/25/2021
"1828 Columbus Ave S., Minnesota","Avon, MN 56310",45.599386,-94.436477,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614395125/2008_Chauvin_Minneapolis_police_officer_involved_in_weekend_shooting_ID%E2%80%99d.pdf?1614395125,News article,Excessive Force,1828 Columbus Ave S.,05/26/2008
"""St. Paul police department"", Minnesota","Saint Paul, MN 55101",44.951483,-93.090649,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617289551/Aine_Bebeau.pdf?1617289551,News article,Sexual misconduct,"""St. Paul police department""",07/10/2014
"""Stillwater, MN 55082"", Minnesota","Stillwater, MN 55082",45.061416,-92.84736,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1669438645/Knowlton_62-K6-99-3591_Register_of_Actions.pdf?1669438645,News article,Disorderly Conduct,"""Stillwater, MN 55082""",12/07/1999
"""Downtown Minneapolis"", Minnesota","Danton Way, Eden Prairie, MN 55347",44.842735,-93.498627,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617289536/Alexander_Brown_2.pdf?1617289536,News article,Excessive Force,"""Downtown Minneapolis""",12/02/2019
"""Brooklyn Park banquet hall"", Minnesota","Brooklyn Park, MN 55443",45.110251,-93.346842,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1636334752/Brooklyn_Park_pays.pdf?1636334752,News article,Excessive Force,"""Brooklyn Park banquet hall""",01/25/2014
"2400 block of Ogema Place, Minnesota","Bullock Dr, Detroit Lakes, MN 56501",46.734862,-95.956609,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617887765/Brandon_Brugger_3.pdf?1617887765,News article,Excessive Force,2400 block of Ogema Place,08/12/2011
"Hastings, MN 55033, Minnesota","Hastings, MN 55033",44.74306,-92.84694,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670337803/McClellan_Criminal_Conviction_Register_of_Actions.pdf?1670337803,News article,Disorderly Conduct,"Hastings, MN 55033",08/13/2001
"""4th precinct"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1625774271/Former_Minneapolis_Police_Officer_Works_to_Set_the_Record_Straight.pdf?1625774271,News article,Other,"""4th precinct""","August 14, 2023"
"Hwy. 169 between Jordan and Belle Plaine, Minnesota","Belle Plaine, MN 56011",44.608912,-93.757888,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1672124548/Pasek_2_Belle_Plaine_cop_faces_2nd_DWI.pdf?1672124548,News article,Excessive Force,Hwy. 169 between Jordan and Belle Plaine,11/21/2012
"""Lancaster"", Minnesota","Lancaster, MN 56735",48.85831,-96.80421,https://assets.nationbuilder.com/cuapb/pages/1473/attachments/original/1754701347/Sheriff_sued_by_DNR.pdf?1754701347,News article,Lack of Standard Operating Procedure (SOP),"""Lancaster""",08/08/2025
"""A Duluth bar"", Minnesota","Ave A, Cloquet, MN 55720",46.723243,-92.467041,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1765434356/Duluth_Police_officer_Tyler_Leibfried_under_investigation_involving_sexual_assault_allegations.pdf?1765434356,News article,Sexual misconduct,"""A Duluth bar""",12/10/2025
"Mankato, MN 56001-6398, Minnesota","Mankato, MN 56001",44.128325,-93.978863,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670346893/Miller_Richard_Stalking_Conviction_Register_of_Actions.pdf?1670346893,News article,Disorderly Conduct,"Mankato, MN 56001-6398",10/11/2010
"""Brooklyn Center"" 
""Wendy's Restaurant"" 
""his grandparents' house"", Minnesota","Brooklyn Center, MN 55430",45.077457,-93.324835,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618243509/No_charges_for_officers_who_killed_Brooklyn_Center_man_with_Autism__mother_'appalled'_by_decision_-_Bring_Me_The_News.pdf?1618243509,News article,Excessive Force,"""Brooklyn Center"" 
""Wendy's Restaurant"" 
""his grandparents' house""",08/31/2019
"Minneapolis Police Department, Minnesota","Minneapolis, MN 55401",44.984577,-93.269097,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1616361817/Mpls._police_detective_sues_over_alleged_retaliation__exam_cheating_-_StarTribune.com.pdf?1616361817,News article,Lack of Standard Operating Procedure (SOP),Minneapolis Police Department,09/14/2016
"Minneapolis Police Department, Minnesota","Minneapolis, MN 55401",44.984577,-93.269097,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626451015/Arbitrator_upholds_firing_of_Minneapolis_police_officer_-_StarTribune.com.pdf?1626451015,News article,Lack of Standard Operating Procedure (SOP),Minneapolis Police Department,04/10/2021
"Blaisdell Avenue S. and W. 26th Street, Minnesota","6th St, Avon, MN 56310",45.60515,-94.45576,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626560489/Friends_of_motorcyclist_killed_in_collision_with_Minneapolis_police_vehicle_seek_answers.pdf?1626560489,News article,Excessive Force,Blaisdell Avenue S. and W. 26th Street,05/19/2016
"""Wright County"", Minnesota","Wright County, MN",45.175091,-93.966396,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1755299125/Lisic_Questionable_Marijuana_Odor_Stop_Expansion.pdf?1755299125,News article,Lack of Standard Operating Procedure (SOP),"""Wright County""",03/08/2025
"Farmington Police Department, Minnesota","Farmington, MN 55024",44.640515,-93.14196,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618004621/Jeremy_Buss.pdf?1618004621,News article,Sexual misconduct,Farmington Police Department,04/29/05
"Farmington Police Department, Minnesota","Farmington, MN 55024",44.640515,-93.14196,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618004628/Jeremy_Buss_2.pdf?1618004628,News article,Sexual misconduct,Farmington Police Department,03/15/2021
"Coon Rapids home, Minnesota","Coon Rapids, MN 55433",45.181175,-93.309858,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1669319378/Coon_Rapids_sexual_abuse_victim_%E2%80%9CI_was_molested_1_480_times%E2%80%9D_%E2%80%93_Twin_Cities.pdf?1669319378,News article,Sexual misconduct,Coon Rapids home,03/30/2012
"""A south Minneapolis apartment building"", Minnesota","E A St, Saint Paul, MN 55106",44.941074,-93.025772,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617910116/Christopher_Reiter_Osman_Case.pdf?1617910116,News article,Excessive Force,"""A south Minneapolis apartment building""",05/2016
"Le Sueur County, Minnesota","Le Sueur County, MN",44.373421,-93.730106,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1669354445/Former_deputy_gets_six_months_for_meth_crime_Archives_southernminn.com.pdf?1669354445,News article,"Excessive Force is not applicable, but the closest category would be:

Lack of Standard Operating Procedure (SOP)",Le Sueur County,"Dec 9, 2010"
"37th and Noble avenues, Minnesota","37th Ave S, Saint Cloud, MN 56301",45.55196,-94.20337,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617892715/Authorities_identify_man_killed_by_Robbinsdale_police_and_officer_who_shot_him_%E2%80%93_Twin_Cities.pdf?1617892715,News article,Excessive Force,37th and Noble avenues,4/8/2021
"""44th Ave. N./Irving Ave. N."", Minnesota","4th St NE, Avon, MN 56310",45.61254,-94.44629,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638083162/13-31428_Dahlquist_Part_6.pdf?1638083162,News article,Excessive Force,"""44th Ave. N./Irving Ave. N.""",10/09/2012
"County Road 17 and Falcon Avenue, Minnesota","Avon, MN 56310",45.599386,-94.436477,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638134683/13-31514_Hall_Part_5.pdf?1638134683,News article,Disorderly Conduct,County Road 17 and Falcon Avenue,11/21/2012
"North Minneapolis home., Minnesota","Nord Rd, Minneapolis, MN 55437",44.821415,-93.343872,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618071259/Minneapolis_pit_bull_shooting_results_in__225K_in_settlement_%E2%80%93_Southwest_Journal.pdf?1618071259,News article,Excessive Force,North Minneapolis home.,04/01/2013
"""Ramsey County Jail near downtown St. Paul"", Minnesota","Saint Paul, MN 55101",44.951483,-93.090649,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618025031/Matthew_Bostrom_2.pdf?1618025031,News article,Lack of Standard Operating Procedure (SOP),"""Ramsey County Jail near downtown St. Paul""",01/04/2011
"Starbuck, Minnesota","Starbuck, MN 56381",45.572758,-95.573436,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670571236/Mogler_Court_of_Appeals_upholds_former_officer's_conviction_-_West_Central_Tribune_News.pdf?1670571236,News article,Sexual misconduct,Starbuck,07/25/2006
"25th Street and 15th Avenue South, Minnesota","5th St NW, Avon, MN 56310",45.61491,-94.451273,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617589087/Lawsuit_against_city_for_police_abuse_headed_for_payout_%E2%80%93_The_Journal.pdf?1617589087,News article,Excessive Force,25th Street and 15th Avenue South,06/11/2007
"Greyhound bus depot in downtown Minneapolis, Minnesota","Minneapolis, MN 55401",44.984577,-93.269097,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1615990961/St._Paul___Ex-cop_gets_5_years_in_meth_bust_%E2%80%93_Twin_Cities.pdf?1615990961,News article,Excessive Force,Greyhound bus depot in downtown Minneapolis,03/16/2007
"""North Side"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1617586455/Police_transfer_black_cops_amid_cries_of_racism_-_StarTribune.com.pdf?1617586455,News article,Discrimination,"""North Side""",12/1/2007
"Minneapolis Police Department, Minnesota","Minneapolis, MN 55401",44.984577,-93.269097,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1616361817/Mpls._police_detective_sues_over_alleged_retaliation__exam_cheating_-_StarTribune.com.pdf?1616361817,News article,Lack of Standard Operating Procedure (SOP),Minneapolis Police Department,09/14/2016
"Minneapolis Police Department, Minnesota","Minneapolis, MN 55401",44.984577,-93.269097,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626451015/Arbitrator_upholds_firing_of_Minneapolis_police_officer_-_StarTribune.com.pdf?1626451015,News article,Lack of Standard Operating Procedure (SOP),Minneapolis Police Department,04/10/2021
"""Off Lake Street in a south Minneapolis parking lot"", Minnesota","Minneapolis, MN 55401",44.984577,-93.269097,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1676231568/Ex-Minneapolis_police_officer_charged_with_beating_man_during_unrest_makes_first_court_appearance.pdf?1676231568,News article,Excessive Force,"""Off Lake Street in a south Minneapolis parking lot""",01/19/2023
"Roosevelt H.S., Minnesota","Roosevelt, MN 56673",48.80359,-95.09689,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638407623/13-30003_Tapp_Part_12.pdf?1638407623,News article,Excessive Force,Roosevelt H.S.,04/20/2010
"Roosevelt H.S., Minnesota","Roosevelt, MN 56673",48.80359,-95.09689,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638407619/13-30003_Tapp_Part_11.pdf?1638407619,News article,Excessive Force,Roosevelt H.S.,
"Roosevelt H.S., Minnesota","Roosevelt, MN 56673",48.80359,-95.09689,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638407659/13-30003_Tapp_Part_5.pdf?1638407659,News article,Excessive Force,Roosevelt H.S.,"04/21/2010
04/22/2010"
"2400 block of N. Emerson Avenue, Minnesota","Lake Ave N, Albany, MN 56307",45.633172,-94.568783,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618334852/No_charges_for_Mpls._officer_who_killed_man_who_shot_ex-girlfriend_-_StarTribune.com.pdf?1618334852,News article,Excessive Force,2400 block of N. Emerson Avenue,08/02/2020
"Karma Night Club, Minnesota","Gamma Rd, Ray, MN 56669",48.487613,-93.082659,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638002727/13-30015_Appledorn_Pt_3.pdf?1638002727,News article,Excessive Force,Karma Night Club,05/17/2010
"Bunker Lake Boulevard 
Jay Street 
Pov's 
A funeral home parking lot, Minnesota","Leota, MN 56153",43.840423,-96.012811,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638081654/13-31240_Clifford_Part_13.pdf?1638081654,News article,Excessive Force,"Bunker Lake Boulevard 
Jay Street 
Pov's 
A funeral home parking lot",06/16/2012
"Falcon St, Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638134689/13-31514_Hall_Part_6.pdf?1638134689,News article,Excessive Force,Falcon St,12-14-2012
"""St Paul Police Department"", Minnesota","Saint Paul, MN 55101",44.951483,-93.090649,https://assets.nationbuilder.com/cuapb/pages/270/attachments/original/1671380831/patrick_kellerman_CaseDetail.pdf?1671380831,News article,Disorderly Conduct,"""St Paul Police Department""",06/28/2021
"""Minneapolis, MN 55487""
""MPLS, MN 55402"", Minnesota","Maple Pl, Minneapolis, MN 55401",44.989852,-93.264306,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1532851590/Johanns_v_Kroll_et_al_19940914.pdf?1532851590,News article,Other,"""Minneapolis, MN 55487""
""MPLS, MN 55402""",09/14/1994
"1739 Old Hudson Road, Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626451704/Mom_feared_tragic_end_for_son_shot_by_St._Paul_police_-_StarTribune.com.pdf?1626451704,News article,Excessive Force,1739 Old Hudson Road,04/24/2021
"""4th Precinct on the city's North Side"", Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614807069/2014_%28Griffin%29_Minneapolis_must_pay_more_than__410_000_for_cop's_fights_-_StarTribune.com.pdf?1614807069,News article,Excessive Force,"""4th Precinct on the city's North Side""",03/10/2014
"""Minneapolis, MN 55487"" 
""MPLS, MN 55411"", Minnesota","Minneapolis, MN 55411",44.999514,-93.297393,https://assets.nationbuilder.com/cuapb/pages/270/attachments/original/1671378986/john_c_kelly_CaseDetail.pdf?1671378986,News article,Excessive Force,"""Minneapolis, MN 55487"" 
""MPLS, MN 55411""",07/18/1995
"Hennepin County Workhouse - Adult Corrections 
Ridgedale, Minnesota","Hennepin County, MN",45.006121,-93.475228,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1672126022/Pennaz_DWI_Register_of_Actions.pdf?1672126022,News article,Disorderly Conduct,"Hennepin County Workhouse - Adult Corrections 
Ridgedale",10/21/2008
"St. Michael, MN 55376, Minnesota","Saint Michael, MN 55376",45.20996,-93.66496,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670301991/MacDonald_Conviction_Register_of_Actions.pdf?1670301991,News article,Disorderly Conduct,"St. Michael, MN 55376","""05/24/2011"""
"Shingle Creek Parkway near the entrance to Interstate 694, Minnesota","Day, MN 55006",45.709129,-93.379395,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618248838/Man_killed_by_Brooklyn_Center_police_was_facing_prison_sentence_-_StarTribune.com.pdf?1618248838,News article,Excessive Force,Shingle Creek Parkway near the entrance to Interstate 694,04/12/2021
"Roseau County Jail, Minnesota","Roseau County, MN",48.761068,-95.821504,https://assets.nationbuilder.com/cuapb/pages/1472/attachments/original/1670748608/Olson_Joshua_Former_Roseau_County_Sheriff's_Deputy_Sentenced.pdf?1670748608,News article,Excessive Force,Roseau County Jail,06/09/2016
"I-94 in Minneapolis, Minnesota","I-94, Minneapolis, MN 55404",44.956441,-93.243422,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1614140042/1999Hard_and_Fast_City_Pages.pdf?1614140042,News article,Excessive Force,I-94 in Minneapolis,02/24/1999
"Co. Rd. 17 
Falcon Ave., Minnesota","County Rd 17, Rice, MN 56367",45.746458,-94.31778,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638134702/13-31514_Hall_Part_8.pdf?1638134702,News article,Disorderly Conduct,"Co. Rd. 17 
Falcon Ave.",12/19/2012
"Wabasha Street near Plato Boulevard, Minnesota","Plato, MN 55370",44.77441,-94.03997,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626486253/No_charges_for_St._Paul_police_who_fatally_shot_man_with_large_rock_%E2%80%93_Twin_Cities.pdf?1626486253,News article,Excessive Force,Wabasha Street near Plato Boulevard,08/28/2014
"""Reform St"" 
ENCODING ERROR, Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1626361569/Officers_identified_in_deadly_Richfield_officer-involved_shooting.pdf?1626361569,News article,Excessive Force,"""Reform St"" 
ENCODING ERROR",09/30/2023
"""Reform St"" 
ENCODING ERROR, Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1616263400/2019_Judge_dismisses_lawsuit_brought_by_St._Paul_man_detained_in_a_hot_police_squad.pdf?1616263400,News article,Excessive Force,"""Reform St"" 
ENCODING ERROR",05/30/2019
"Cedar Street, Minnesota","Cedar, MN 55011",45.341448,-93.235026,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638083942/14-13398_Dean_Part_2.pdf?1638083942,News article,Excessive Force,Cedar Street,05/04/2014
"""3rd Ave. S."" 
""11th St. S.""
""10th St. S."", Minnesota","3rd St NE, Avon, MN 56310",45.611327,-94.445783,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638069111/13-30350_Bronson_Part_4.pdf?1638069111,News article,Disorderly Conduct,"""3rd Ave. S."" 
""11th St. S.""
""10th St. S.""",09/28/2010
"Shingle Creek Blvd, Minnesota",Minnesota,46.316134,-94.19948,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/270/attachments/original/1618249003/Family_Claims_Man_Was_Killed_By_Cops_While_In_Handcuffs__Police_Investigating_%E2%80%93_WCCO___CBS_Minnesota.pdf?1618249003,News article,Excessive Force,Shingle Creek Blvd,08/23/2013
"""106 N. 3rd St""
""608 Central Avenue, NE"", Minnesota","106 3rd St, Albany, MN 56307",45.630276,-94.566734,https://d3n8a8pro7vhmx.cloudfront.net/cuapb/pages/1461/attachments/original/1638134709/13-31514_Hall_Part_9.pdf?1638134709,News article,Disorderly Conduct,"""106 N. 3rd St""
""608 Central Avenue, NE""",11-20-2012
